origin_airport;destination_airport;image_url;image_tag;description;url;origin_city;destination_city;price_oneway;price_round;applink;route;priority;origin_country_2lc;destination_country_2lc;origin_location_id;origin_slug;destination_location_id;destination_slug;origin_city_en;destination_city_en;origin_country;origin_country_en;destination_country;destination_country_en;cheap_landing_page_url;search_results_url_oneway;search_results_url_return;currency;language
BRQ;GDN;https://images.kiwi.com/photos/1280x720/gdansk_pl.jpg;Gdaňsk, travel destination, city;Brno - Gdaňsk;https://kiwi.com/cz/hledej/results/brno-cesko/gdansk-polsko;Brno;Gdaňsk;1445 CZK;2792 CZK;;BRQ-GDN;;CZ;PL;brno_cz;brno-cesko;gdansk_pl;gdansk-polsko;Brno;Gdańsk;Česko;Czechia;Polsko;Poland;https://www.kiwi.com/cz/cheap-flights/brno-cesko/gdansk-polsko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/gdansk-polsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/gdansk-polsko/anytime;CZK;cz
PRG;KEF;https://images.kiwi.com/photos/1280x720/reykjavik_is.jpg;Reykjavík, travel destination, city;Praha - Reykjavík;https://kiwi.com/cz/hledej/results/praha-cesko/reykjavik-island;Praha;Reykjavík;1519 CZK;3013 CZK;;PRG-KEF;;CZ;IS;prague_cz;praha-cesko;reykjavik_is;reykjavik-island;Prague;Reykjavik;Česko;Czechia;Island;Iceland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/reykjavik-island/;https://www.kiwi.com/cz/hledej/results/praha-cesko/reykjavik-island/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/reykjavik-island/anytime;CZK;cz
OSR;MUC;https://images.kiwi.com/photos/1280x720/munich_de.jpg;Mnichov, travel destination, city;Ostrava - Mnichov;https://kiwi.com/cz/hledej/results/ostrava-cesko/mnichov-nemecko;Ostrava;Mnichov;2719 CZK;5707 CZK;;OSR-MUC;;CZ;DE;ostrava_cz;ostrava-cesko;munich_de;mnichov-nemecko;Ostrava;Munich;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/mnichov-nemecko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/mnichov-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/mnichov-nemecko/anytime;CZK;cz
PRG;HER;https://images.kiwi.com/photos/1280x720/heraklion_gr.jpg;Iraklio, travel destination, city;Praha - Iraklio;https://kiwi.com/cz/hledej/results/praha-cesko/iraklio-recko;Praha;Iraklio;1617 CZK;3282 CZK;;PRG-HER;;CZ;GR;prague_cz;praha-cesko;heraklion_gr;iraklio-recko;Prague;Heraklion;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/iraklio-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/iraklio-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/iraklio-recko/anytime;CZK;cz
PRG;APW;https://images.kiwi.com/photos/1280x720/apia_ws.jpg;Apia, travel destination, city;Praha - Apia;https://kiwi.com/cz/hledej/results/praha-cesko/apia-samoa;Praha;Apia;23220 CZK;41517 CZK;;PRG-APW;;CZ;WS;prague_cz;praha-cesko;apia_ws;apia-samoa;Prague;Apia;Česko;Czechia;Samoa;Samoa;https://www.kiwi.com/cz/cheap-flights/praha-cesko/apia-samoa/;https://www.kiwi.com/cz/hledej/results/praha-cesko/apia-samoa/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/apia-samoa/anytime;CZK;cz
PRG;ATH;https://images.kiwi.com/photos/1280x720/athens_gr.jpg;Athény, travel destination, city;Praha - Athény;https://kiwi.com/cz/hledej/results/praha-cesko/atheny-recko;Praha;Athény;1666 CZK;3111 CZK;;PRG-ATH;;CZ;GR;prague_cz;praha-cesko;athens_gr;atheny-recko;Prague;Athens;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/atheny-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/atheny-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/atheny-recko/anytime;CZK;cz
PRG;YOW;https://images.kiwi.com/photos/1280x720/ottawa_on_ca.jpg;Ottawa, travel destination, city;Praha - Ottawa;https://kiwi.com/cz/hledej/results/praha-cesko/ottawa-ontario-kanada;Praha;Ottawa; CZK;14696 CZK;;PRG-YOW;;CZ;CA;prague_cz;praha-cesko;ottawa_on_ca;ottawa-ontario-kanada;Prague;Ottawa;Česko;Czechia;Kanada;Canada;https://www.kiwi.com/cz/cheap-flights/praha-cesko/ottawa-ontario-kanada/;https://www.kiwi.com/cz/hledej/results/praha-cesko/ottawa-ontario-kanada/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/ottawa-ontario-kanada/anytime;CZK;cz
PRG;YYJ;https://images.kiwi.com/photos/1280x720/victoria_bc_ca.jpg;Victoria, travel destination, city;Praha - Victoria;https://kiwi.com/cz/hledej/results/praha-cesko/victoria-britska-kolumbie-kanada;Praha;Victoria;8499 CZK;13423 CZK;;PRG-YYJ;;CZ;CA;prague_cz;praha-cesko;victoria_bc_ca;victoria-britska-kolumbie-kanada;Prague;Victoria;Česko;Czechia;Kanada;Canada;https://www.kiwi.com/cz/cheap-flights/praha-cesko/victoria-britska-kolumbie-kanada/;https://www.kiwi.com/cz/hledej/results/praha-cesko/victoria-britska-kolumbie-kanada/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/victoria-britska-kolumbie-kanada/anytime;CZK;cz
PRG;BEG;https://images.kiwi.com/photos/1280x720/belgrade_rs.jpg;Bělehrad, travel destination, city;Praha - Bělehrad;https://kiwi.com/cz/hledej/results/praha-cesko/belehrad-srbsko;Praha;Bělehrad;1396 CZK;3160 CZK;;PRG-BEG;;CZ;RS;prague_cz;praha-cesko;belgrade_rs;belehrad-srbsko;Prague;Belgrade;Česko;Czechia;Srbsko;Serbia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/belehrad-srbsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/belehrad-srbsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/belehrad-srbsko/anytime;CZK;cz
PRG;SRQ;https://images.kiwi.com/photos/1280x720/sarasota_fl_us.jpg;Sarasota, travel destination, city;Praha - Sarasota;https://kiwi.com/cz/hledej/results/praha-cesko/sarasota-florida-spojene-staty;Praha;Sarasota; CZK;17366 CZK;;PRG-SRQ;;CZ;US;prague_cz;praha-cesko;sarasota_fl_us;sarasota-florida-spojene-staty;Prague;Sarasota;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/sarasota-florida-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/sarasota-florida-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/sarasota-florida-spojene-staty/anytime;CZK;cz
OSR;KTW;https://images.kiwi.com/photos/1280x720/katowice_pl.jpg;Katovice, travel destination, city;Ostrava - Katovice;https://kiwi.com/cz/hledej/results/ostrava-cesko/katovice-polsko;Ostrava;Katovice;1396 CZK;2400 CZK;;OSR-KTW;;CZ;PL;ostrava_cz;ostrava-cesko;katowice_pl;katovice-polsko;Ostrava;Katowice;Česko;Czechia;Polsko;Poland;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/katovice-polsko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/katovice-polsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/katovice-polsko/anytime;CZK;cz
PRG;DMM;https://images.kiwi.com/photos/1280x720/dammam_sa.jpg;Dammám, travel destination, city;Praha - Dammám;https://kiwi.com/cz/hledej/results/praha-cesko/dammam-saudska-arabie;Praha;Dammám;2351 CZK;4703 CZK;;PRG-DMM;;CZ;SA;prague_cz;praha-cesko;dammam_sa;dammam-saudska-arabie;Prague;Dammam;Česko;Czechia;Saúdská Arábie;Saudi Arabia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/dammam-saudska-arabie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/dammam-saudska-arabie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/dammam-saudska-arabie/anytime;CZK;cz
PRG;JAI;https://images.kiwi.com/photos/1280x720/jaipur_in.jpg;Džajpur, travel destination, city;Praha - Džajpur;https://kiwi.com/cz/hledej/results/praha-cesko/dzajpur-indie;Praha;Džajpur;7005 CZK;15162 CZK;;PRG-JAI;;CZ;IN;prague_cz;praha-cesko;jaipur_in;dzajpur-indie;Prague;Jaipur;Česko;Czechia;Indie;India;https://www.kiwi.com/cz/cheap-flights/praha-cesko/dzajpur-indie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/dzajpur-indie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/dzajpur-indie/anytime;CZK;cz
PRG;SOQ;https://images.kiwi.com/photos/1280x720/sorong_id.jpg;Sorong, travel destination, city;Praha - Sorong;https://kiwi.com/cz/hledej/results/praha-cesko/sorong-indonesie;Praha;Sorong;15309 CZK;29736 CZK;;PRG-SOQ;;CZ;ID;prague_cz;praha-cesko;sorong_id;sorong-indonesie;Prague;Sorong;Česko;Czechia;Indonésie;Indonesia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/sorong-indonesie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/sorong-indonesie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/sorong-indonesie/anytime;CZK;cz
PRG;ZAD;https://images.kiwi.com/photos/1280x720/zadar_hr.jpg;Zadar, travel destination, city;Praha - Zadar;https://kiwi.com/cz/hledej/results/praha-cesko/zadar-chorvatsko;Praha;Zadar;4286 CZK;6099 CZK;;PRG-ZAD;;CZ;HR;prague_cz;praha-cesko;zadar_hr;zadar-chorvatsko;Prague;Zadar;Česko;Czechia;Chorvatsko;Croatia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/zadar-chorvatsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/zadar-chorvatsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/zadar-chorvatsko/anytime;CZK;cz
PRG;DAD;https://images.kiwi.com/photos/1280x720/danang_vn.jpg;Danang, travel destination, city;Praha - Danang;https://kiwi.com/cz/hledej/results/praha-cesko/danang-vietnam;Praha;Danang;10679 CZK;18419 CZK;;PRG-DAD;;CZ;VN;prague_cz;praha-cesko;danang_vn;danang-vietnam;Prague;Da Nang;Česko;Czechia;Vietnam;Vietnam;https://www.kiwi.com/cz/cheap-flights/praha-cesko/danang-vietnam/;https://www.kiwi.com/cz/hledej/results/praha-cesko/danang-vietnam/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/danang-vietnam/anytime;CZK;cz
PRG;NAT;https://images.kiwi.com/photos/1280x720/natal_rn_br.jpg;Natal, travel destination, city;Praha - Natal;https://kiwi.com/cz/hledej/results/praha-cesko/natal-rio-grande-do-norte-brazilie;Praha;Natal;9700 CZK;21653 CZK;;PRG-NAT;;CZ;BR;prague_cz;praha-cesko;natal_rn_br;natal-rio-grande-do-norte-brazilie;Prague;Natal;Česko;Czechia;Brazílie;Brazil;https://www.kiwi.com/cz/cheap-flights/praha-cesko/natal-rio-grande-do-norte-brazilie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/natal-rio-grande-do-norte-brazilie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/natal-rio-grande-do-norte-brazilie/anytime;CZK;cz
PRG;BHX;https://images.kiwi.com/photos/1280x720/birmingham_gb.jpg;Birmingham, travel destination, city;Praha - Birmingham;https://kiwi.com/cz/hledej/results/praha-cesko/birmingham-spojene-kralovstvi;Praha;Birmingham;955 CZK;2351 CZK;;PRG-BHX;;CZ;GB;prague_cz;praha-cesko;birmingham_gb;birmingham-spojene-kralovstvi;Prague;Birmingham;Česko;Czechia;Spojené království;United Kingdom;https://www.kiwi.com/cz/cheap-flights/praha-cesko/birmingham-spojene-kralovstvi/;https://www.kiwi.com/cz/hledej/results/praha-cesko/birmingham-spojene-kralovstvi/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/birmingham-spojene-kralovstvi/anytime;CZK;cz
PRG;ALB;https://images.kiwi.com/photos/1280x720/albany_ny_us.jpg;Albany, travel destination, city;Praha - Albany;https://kiwi.com/cz/hledej/results/praha-cesko/albany-new-york-spojene-staty;Praha;Albany; CZK;17317 CZK;;PRG-ALB;;CZ;US;prague_cz;praha-cesko;albany_ny_us;albany-new-york-spojene-staty;Prague;Albany;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/albany-new-york-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/albany-new-york-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/albany-new-york-spojene-staty/anytime;CZK;cz
BRQ;YWG;https://images.kiwi.com/photos/1280x720/winnipeg_mb_ca.jpg;Winnipeg, travel destination, city;Brno - Winnipeg;https://kiwi.com/cz/hledej/results/brno-cesko/winnipeg-manitoba-kanada;Brno;Winnipeg;8279 CZK;17783 CZK;;BRQ-YWG;;CZ;CA;brno_cz;brno-cesko;winnipeg_mb_ca;winnipeg-manitoba-kanada;Brno;Winnipeg;Česko;Czechia;Kanada;Canada;https://www.kiwi.com/cz/cheap-flights/brno-cesko/winnipeg-manitoba-kanada/;https://www.kiwi.com/cz/hledej/results/brno-cesko/winnipeg-manitoba-kanada/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/winnipeg-manitoba-kanada/anytime;CZK;cz
PRG;BCN;https://images.kiwi.com/photos/1280x720/barcelona_es.jpg;Barcelona, travel destination, city;Praha - Barcelona;https://kiwi.com/cz/hledej/results/praha-cesko/barcelona-spanelsko;Praha;Barcelona;637 CZK;1176 CZK;;PRG-BCN;;CZ;ES;prague_cz;praha-cesko;barcelona_es;barcelona-spanelsko;Prague;Barcelona;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/praha-cesko/barcelona-spanelsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/barcelona-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/barcelona-spanelsko/anytime;CZK;cz
PRG;RZE;https://images.kiwi.com/photos/1280x720/rzeszow_pl.jpg;Řešov, travel destination, city;Praha - Řešov;https://kiwi.com/cz/hledej/results/praha-cesko/resov-polsko;Praha;Řešov;1641 CZK;3405 CZK;;PRG-RZE;;CZ;PL;prague_cz;praha-cesko;rzeszow_pl;resov-polsko;Prague;Rzeszów;Česko;Czechia;Polsko;Poland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/resov-polsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/resov-polsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/resov-polsko/anytime;CZK;cz
OSR;MAD;https://images.kiwi.com/photos/1280x720/madrid_es.jpg;Madrid, travel destination, city;Ostrava - Madrid;https://kiwi.com/cz/hledej/results/ostrava-cesko/madrid-spanelsko;Ostrava;Madrid;1739 CZK;3380 CZK;;OSR-MAD;;CZ;ES;ostrava_cz;ostrava-cesko;madrid_es;madrid-spanelsko;Ostrava;Madrid;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/madrid-spanelsko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/madrid-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/madrid-spanelsko/anytime;CZK;cz
PRG;CUR;https://images.kiwi.com/photos/1280x720/willemstad_cw.jpg;Willemstad, travel destination, city;Praha - Willemstad;https://kiwi.com/cz/hledej/results/praha-cesko/willemstad-curacao;Praha;Willemstad;11243 CZK;19130 CZK;;PRG-CUR;;CZ;CW;prague_cz;praha-cesko;willemstad_cw;willemstad-curacao;Prague;Willemstad;Česko;Czechia;Curaçao;Curaçao;https://www.kiwi.com/cz/cheap-flights/praha-cesko/willemstad-curacao/;https://www.kiwi.com/cz/hledej/results/praha-cesko/willemstad-curacao/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/willemstad-curacao/anytime;CZK;cz
PRG;BOI;https://images.kiwi.com/photos/1280x720/boise_id_us.jpg;Boise, travel destination, city;Praha - Boise;https://kiwi.com/cz/hledej/results/praha-cesko/boise-idaho-spojene-staty;Praha;Boise; CZK;18811 CZK;;PRG-BOI;;CZ;US;prague_cz;praha-cesko;boise_id_us;boise-idaho-spojene-staty;Prague;Boise;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/boise-idaho-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/boise-idaho-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/boise-idaho-spojene-staty/anytime;CZK;cz
PRG;NAP;https://images.kiwi.com/photos/1280x720/naples_it.jpg;Neapol, travel destination, city;Praha - Neapol;https://kiwi.com/cz/hledej/results/praha-cesko/neapol-italie;Praha;Neapol;343 CZK;980 CZK;;PRG-NAP;;CZ;IT;prague_cz;praha-cesko;naples_it;neapol-italie;Prague;Naples;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/praha-cesko/neapol-italie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/neapol-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/neapol-italie/anytime;CZK;cz
PRG;FKB;https://images.kiwi.com/photos/1280x720/karlsruhe_de.jpg;Karlsruhe, travel destination, city;Praha - Karlsruhe;https://kiwi.com/cz/hledej/results/praha-cesko/karlsruhe-nemecko;Praha;Karlsruhe;857 CZK;2253 CZK;;PRG-FKB;;CZ;DE;prague_cz;praha-cesko;karlsruhe_de;karlsruhe-nemecko;Prague;Karlsruhe;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/praha-cesko/karlsruhe-nemecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/karlsruhe-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/karlsruhe-nemecko/anytime;CZK;cz
OSR;LIS;https://images.kiwi.com/photos/1280x720/lisbon_pt.jpg;Lisabon, travel destination, city;Ostrava - Lisabon;https://kiwi.com/cz/hledej/results/ostrava-cesko/lisabon-portugalsko;Ostrava;Lisabon;1690 CZK;3233 CZK;;OSR-LIS;;CZ;PT;ostrava_cz;ostrava-cesko;lisbon_pt;lisabon-portugalsko;Ostrava;Lisbon;Česko;Czechia;Portugalsko;Portugal;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/lisabon-portugalsko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/lisabon-portugalsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/lisabon-portugalsko/anytime;CZK;cz
PRG;LPL;https://images.kiwi.com/photos/1280x720/liverpool_gb.jpg;Liverpool, travel destination, city;Praha - Liverpool;https://kiwi.com/cz/hledej/results/praha-cesko/liverpool-spojene-kralovstvi;Praha;Liverpool;1200 CZK;2278 CZK;;PRG-LPL;;CZ;GB;prague_cz;praha-cesko;liverpool_gb;liverpool-spojene-kralovstvi;Prague;Liverpool;Česko;Czechia;Spojené království;United Kingdom;https://www.kiwi.com/cz/cheap-flights/praha-cesko/liverpool-spojene-kralovstvi/;https://www.kiwi.com/cz/hledej/results/praha-cesko/liverpool-spojene-kralovstvi/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/liverpool-spojene-kralovstvi/anytime;CZK;cz
PRG;JNX;https://images.kiwi.com/photos/1280x720/naxos_gr.jpg;Naxos, travel destination, city;Praha - Naxos;https://kiwi.com/cz/hledej/results/praha-cesko/naxos-recko;Praha;Naxos;2645 CZK;4654 CZK;;PRG-JNX;;CZ;GR;prague_cz;praha-cesko;naxos_gr;naxos-recko;Prague;Naxos;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/naxos-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/naxos-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/naxos-recko/anytime;CZK;cz
PRG;SCQ;https://images.kiwi.com/photos/1280x720/santiago-de-compostela_es.jpg;Santiago de Compostela, travel destination, city;Praha - Santiago de Compostela;https://kiwi.com/cz/hledej/results/praha-cesko/santiago-de-compostela-spanelsko;Praha;Santiago de Compostela;1029 CZK;1984 CZK;;PRG-SCQ;;CZ;ES;prague_cz;praha-cesko;santiago-de-compostela_es;santiago-de-compostela-spanelsko;Prague;Santiago de Compostela;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/praha-cesko/santiago-de-compostela-spanelsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/santiago-de-compostela-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/santiago-de-compostela-spanelsko/anytime;CZK;cz
PRG;JNU;https://images.kiwi.com/photos/1280x720/juneau_ak_us.jpg;Juneau, travel destination, city;Praha - Juneau;https://kiwi.com/cz/hledej/results/praha-cesko/juneau-aljaska-spojene-staty;Praha;Juneau;14231 CZK;22632 CZK;;PRG-JNU;;CZ;US;prague_cz;praha-cesko;juneau_ak_us;juneau-aljaska-spojene-staty;Prague;Juneau;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/juneau-aljaska-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/juneau-aljaska-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/juneau-aljaska-spojene-staty/anytime;CZK;cz
PRG;BNA;https://images.kiwi.com/photos/1280x720/nashville_tn_us.jpg;Nashville, travel destination, city;Praha - Nashville;https://kiwi.com/cz/hledej/results/praha-cesko/nashville-tennessee-spojene-staty;Praha;Nashville;8524 CZK;12565 CZK;;PRG-BNA;;CZ;US;prague_cz;praha-cesko;nashville_tn_us;nashville-tennessee-spojene-staty;Prague;Nashville;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/nashville-tennessee-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/nashville-tennessee-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/nashville-tennessee-spojene-staty/anytime;CZK;cz
PRG;KHI;https://images.kiwi.com/photos/1280x720/karachi_pk.jpg;Karáčí, travel destination, city;Praha - Karáčí;https://kiwi.com/cz/hledej/results/praha-cesko/karaci-pakistan;Praha;Karáčí;4384 CZK;10361 CZK;;PRG-KHI;;CZ;PK;prague_cz;praha-cesko;karachi_pk;karaci-pakistan;Prague;Karachi;Česko;Czechia;Pákistán;Pakistan;https://www.kiwi.com/cz/cheap-flights/praha-cesko/karaci-pakistan/;https://www.kiwi.com/cz/hledej/results/praha-cesko/karaci-pakistan/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/karaci-pakistan/anytime;CZK;cz
OSR;EIN;https://images.kiwi.com/photos/1280x720/eindhoven_nl.jpg;Eindhoven, travel destination, city;Ostrava - Eindhoven;https://kiwi.com/cz/hledej/results/ostrava-cesko/eindhoven-nizozemsko;Ostrava;Eindhoven;1715 CZK;3503 CZK;;OSR-EIN;;CZ;NL;ostrava_cz;ostrava-cesko;eindhoven_nl;eindhoven-nizozemsko;Ostrava;Eindhoven;Česko;Czechia;Nizozemsko;Netherlands;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/eindhoven-nizozemsko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/eindhoven-nizozemsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/eindhoven-nizozemsko/anytime;CZK;cz
PRG;TLL;https://images.kiwi.com/photos/1280x720/tallinn_ee.jpg;Tallinn, travel destination, city;Praha - Tallinn;https://kiwi.com/cz/hledej/results/praha-cesko/tallinn-estonsko;Praha;Tallinn;1396 CZK;1592 CZK;;PRG-TLL;;CZ;EE;prague_cz;praha-cesko;tallinn_ee;tallinn-estonsko;Prague;Tallinn;Česko;Czechia;Estonsko;Estonia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/tallinn-estonsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/tallinn-estonsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/tallinn-estonsko/anytime;CZK;cz
